23.8168555198 0.0000188579 0.0000898270 0.0001069698 0.0085575843 0.0203814749 0.9708452862
24.9450813523 0.0000156975 0.0000783151 0.0000976788 0.0078143037 0.0194928440 0.9725011609
26.1267522556 0.0000130654 0.0000682711 0.0000891851 0.0071348044 0.0186409267 0.9740537474
27.3643999707 0.0000108735 0.0000595092 0.0000814216 0.0065137320 0.0178244366 0.9755100271
28.6606761695 0.0000090484 0.0000518669 0.0000743270 0.0059461628 0.0170421047 0.9768764900
30.0183581358 0.0000075291 0.0000452021 0.0000678447 0.0054275729 0.0162926827 0.9781591686
31.4403547159 0.0000062643 0.0000393905 0.0000619226 0.0049538074 0.0155749462 0.9793636689
32.9297125510 0.0000052116 0.0000343235 0.0000565132 0.0045210530 0.0148876975 0.9804952012
34.4896226041 0.0000043355 0.0000299062 0.0000515726 0.0041258112 0.0142297673 0.9815586071
36.1234269971 0.0000036065 0.0000260556 0.0000470609 0.0037648743 0.0136000162 0.9825583864
37.8346261713 0.0000029998 0.0000226995 0.0000429413 0.0034353019 0.0129973363 0.9834987212
39.6268863870 0.0000024951 0.0000197745 0.0000391800 0.0031344001 0.0124206516 0.9843834988
41.5040475785 0.0000020752 0.0000172254 0.0000357463 0.0028597015 0.0118689187 0.9852163329
43.4701315813 0.0000017258 0.0000150043 0.0000326118 0.0026089471 0.0113411272 0.9860005838
45.5293507487 0.0000014352 0.0000130689 0.0000297509 0.0023800690 0.0108362997 0.9867393764
47.6861169771 0.0000011935 0.0000113826 0.0000271397 0.0021711752 0.0103534915 0.9874356174
49.9450511586 0.0000009924 0.0000099136 0.0000247567 0.0019805348 0.0098917910 0.9880920116
52.3109930806 0.0000008252 0.0000086338 0.0000225821 0.0018065645 0.0094503184 0.9887110761
54.7890117959 0.0000006862 0.0000075189 0.0000205977 0.0016478169 0.0090282259 0.9892951544
57.3844164830 0.0000005705 0.0000065478 0.0000187871 0.0015029685 0.0086246972 0.9898464289
60.1027678207 0.0000004743 0.0000057019 0.0000171351 0.0013708098 0.0082389461 0.9903669327
62.9498899022 0.0000003944 0.0000049652 0.0000156279 0.0012502352 0.0078702168 0.9908585605
65.9318827133 0.0000003279 0.0000043235 0.0000142529 0.0011402347 0.0075177823 0.9913230786
69.0551352016 0.0000002726 0.0000037647 0.0000129986 0.0010398856 0.0071809441 0.9917621344
72.3263389648 0.0000002266 0.0000032780 0.0000118543 0.0009483449 0.0068590314 0.9921772647
75.7525025877 0.0000001884 0.0000028542 0.0000108105 0.0008648427 0.0065514001 0.9925699041
79.3409666580 0.0000001566 0.0000024851 0.0000098585 0.0007886760 0.0062574319 0.9929413919
